item_id,asset_key,href,open_attempts,stac_crs,stac_width,stac_height,raster_driver,raster_dtype,raster_crs_original,stac_nodata,support_inside_n,sampled_dn_n,nodata_dn0_n,valid_reflectance_n,reflectance_min,reflectance_max,status,target_id,anchor_year,season_phase,s1_selected_date,optical_date,processing_version,mgrs_tile,platform,quantification_value,boa_add_offset
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543.SAFE/GRANULE/L2A_T32TMQ_A025559_20200514T103747/IMG_DATA/R20m/T32TMQ_20200514T103031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,538,26.0,0.0398,1.2292,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543.SAFE/GRANULE/L2A_T32TMQ_A025559_20200514T103747/IMG_DATA/R20m/T32TMQ_20200514T103031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,538,26.0,0.028,1.1983,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543,B8A_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543.SAFE/GRANULE/L2A_T32TMQ_A025559_20200514T103747/IMG_DATA/R20m/T32TMQ_20200514T103031_B8A_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,538,26.0,0.0389,1.0865,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543,B11_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543.SAFE/GRANULE/L2A_T32TMQ_A025559_20200514T103747/IMG_DATA/R20m/T32TMQ_20200514T103031_B11_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,538,26.0,0.0533,0.7771,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543,B12_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543.SAFE/GRANULE/L2A_T32TMQ_A025559_20200514T103747/IMG_DATA/R20m/T32TMQ_20200514T103031_B12_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,538,26.0,0.0354,0.6587,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543,SCL_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMQ_20230427T235543.SAFE/GRANULE/L2A_T32TMQ_A025559_20200514T103747/IMG_DATA/R20m/T32TMQ_20200514T103031_SCL_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint8,,0,564,564,538,,,,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMQ,S2A,,
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,B02_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_B02_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1818,1767.0,-0.0053,1.3667,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1818,1767.0,0.0069,1.2909,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1818,1767.0,0.0028,1.2436,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,B8A_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_B8A_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1818,1767.0,0.0127,1.1159,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,B11_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_B11_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1818,1767.0,0.0034,0.8127,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,B12_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_B12_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1818,1767.0,0.0038,0.6828,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543,SCL_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/05/14/S2A_MSIL2A_20200514T103031_N0500_R108_T32TMR_20230427T235543.SAFE/GRANULE/L2A_T32TMR_A025559_20200514T103747/IMG_DATA/R20m/T32TMR_20200514T103031_SCL_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint8,,0,3585,3585,1818,,,,PASS,2020|establishment|2020-05-13|ascending|15,2020,establishment,2020-05-13,2020-05-14,05.00,32TMR,S2A,,
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,B02_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_B02_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,526,38.0,0.0302,0.2346,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,526,38.0,0.0418,0.2289,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,526,38.0,0.0325,0.2351,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,B8A_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_B8A_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,526,38.0,0.1302,0.6094,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,B11_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_B11_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,526,38.0,0.0726,0.3467,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,B12_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_B12_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,526,38.0,0.041,0.2436,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424,SCL_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMQ_20230529T131424.SAFE/GRANULE/L2A_T32TMQ_A026417_20200713T103703/IMG_DATA/R20m/T32TMQ_20200713T103031_SCL_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint8,,0,564,564,526,,,,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMQ,S2A,,
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,B02_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_B02_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1765,1820.0,-0.0354,0.9944,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1765,1820.0,-0.0044,0.9277,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1765,1820.0,-0.0119,0.8949,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,B8A_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_B8A_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1765,1820.0,0.0292,0.887,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,B11_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_B11_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1765,1820.0,0.0218,0.7359,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,B12_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_B12_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,1765,1820.0,0.0094,0.6576,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424,SCL_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/07/13/S2A_MSIL2A_20200713T103031_N0500_R108_T32TMR_20230529T131424.SAFE/GRANULE/L2A_T32TMR_A026417_20200713T103703/IMG_DATA/R20m/T32TMR_20200713T103031_SCL_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint8,,0,3585,3585,1765,,,,PASS,2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-12,2020-07-13,05.00,32TMR,S2A,,
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,B02_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_B02_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,0,564.0,0.1674,2.0374,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,0,564.0,0.1959,1.7702,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,0,564.0,0.19,1.5937,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,B8A_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_B8A_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,0,564.0,0.2495,1.2911,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,B11_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_B11_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,0,564.0,0.1199,0.83,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,B12_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_B12_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,564,564,0,564.0,0.1168,0.6671,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212,SCL_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMQ_20230417T021212.SAFE/GRANULE/L2A_T32TMQ_A027089_20200829T102249/IMG_DATA/R20m/T32TMQ_20200829T102031_SCL_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint8,,0,564,564,0,,,,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMQ,S2A,,
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,B02_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_B02_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,0,3585.0,-0.0159,1.5288,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,0,3585.0,0.013,1.4822,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,0,3585.0,0.0206,1.4113,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,B8A_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_B8A_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,0,3585.0,0.1206,1.2535,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,B11_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_B11_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,0,3585.0,0.0543,0.9893,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,B12_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_B12_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,3585,3585,0,3585.0,0.0326,0.925,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212,SCL_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TMR_20230417T021212.SAFE/GRANULE/L2A_T32TMR_A027089_20200829T102249/IMG_DATA/R20m/T32TMR_20200829T102031_SCL_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint8,,0,3585,3585,0,,,,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TMR,S2A,,
S2A_MSIL2A_20200829T102031_N0500_R065_T32TNQ_20230417T021212,B02_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TNQ_20230417T021212.SAFE/GRANULE/L2A_T32TNQ_A027089_20200829T102249/IMG_DATA/R20m/T32TNQ_20200829T102031_B02_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,182,182,0,182.0,1.2402,1.5121,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TNQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TNQ_20230417T021212,B03_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TNQ_20230417T021212.SAFE/GRANULE/L2A_T32TNQ_A027089_20200829T102249/IMG_DATA/R20m/T32TNQ_20200829T102031_B03_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,182,182,0,182.0,1.1629,1.5162,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TNQ,S2A,10000.0,-1000.0
S2A_MSIL2A_20200829T102031_N0500_R065_T32TNQ_20230417T021212,B04_20m,s3://eodata/Sentinel-2/MSI/L2A_N0500/2020/08/29/S2A_MSIL2A_20200829T102031_N0500_R065_T32TNQ_20230417T021212.SAFE/GRANULE/L2A_T32TNQ_A027089_20200829T102249/IMG_DATA/R20m/T32TNQ_20200829T102031_B04_20m.jp2,1,EPSG:32632,5490,5490,JP2OpenJPEG,uint16,,0,182,182,0,182.0,1.1023,1.4465,PASS,2020|late_season|2020-08-29|ascending|15,2020,late_season,2020-08-29,2020-08-29,05.00,32TNQ,S2A,10000.0,-1000.0
