scene_id,asset_key,title,media_type,roles,href,is_data_role,looks_like_tiff,polarization_asset,asset_rank,is_selected_asset
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/measurement/s1b-iw-grd-vv-20200716t053455-20200716t053520-022492-02ab06-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200716t053455-20200716t053520-022492-02ab06-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200716t053455-20200716t053520-022492-02ab06-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053455_20200716T053520_022492_02AB06_34E9_COG.SAFE/annotation/s1b-iw-grd-vv-20200716t053455-20200716t053520-022492-02ab06-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/measurement/s1b-iw-grd-vh-20200716t053511-20200716t053536-022492-02ab06-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200716t053511-20200716t053536-022492-02ab06-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200716t053511-20200716t053536-022492-02ab06-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/annotation/s1b-iw-grd-vh-20200716t053511-20200716t053536-022492-02ab06-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/measurement/s1b-iw-grd-vv-20200716t053511-20200716t053536-022492-02ab06-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200716t053511-20200716t053536-022492-02ab06-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200716t053511-20200716t053536-022492-02ab06-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/07/16/S1B_IW_GRDH_1SDV_20200716T053511_20200716T053536_022492_02AB06_E10B_COG.SAFE/annotation/s1b-iw-grd-vv-20200716t053511-20200716t053536-022492-02ab06-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/measurement/s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/annotation/s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/measurement/s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_603C_COG.SAFE/annotation/s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/measurement/s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/annotation/s1b-iw-grd-vh-20200829t171409-20200829t171434-023141-02bf02-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/measurement/s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171409_20200829T171434_023141_02BF02_B78B_COG.SAFE/annotation/s1b-iw-grd-vv-20200829t171409-20200829t171434-023141-02bf02-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/measurement/s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/annotation/s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/measurement/s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_9109_COG.SAFE/annotation/s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/measurement/s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/annotation/s1b-iw-grd-vh-20200829t171434-20200829t171459-023141-02bf02-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/measurement/s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/08/29/S1B_IW_GRDH_1SDV_20200829T171434_20200829T171459_023141_02BF02_FAC5_COG.SAFE/annotation/s1b-iw-grd-vv-20200829t171434-20200829t171459-023141-02bf02-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/measurement/s1b-iw-grd-vh-20200902t053450-20200902t053515-023192-02c0a1-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200902t053450-20200902t053515-023192-02c0a1-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200902t053450-20200902t053515-023192-02c0a1-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/annotation/s1b-iw-grd-vh-20200902t053450-20200902t053515-023192-02c0a1-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/measurement/s1b-iw-grd-vv-20200902t053450-20200902t053515-023192-02c0a1-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200902t053450-20200902t053515-023192-02c0a1-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200902t053450-20200902t053515-023192-02c0a1-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053450_20200902T053515_023192_02C0A1_65BC_COG.SAFE/annotation/s1b-iw-grd-vv-20200902t053450-20200902t053515-023192-02c0a1-001-cog.xml,False,False,VV,4,False
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,vh,"VH: Vertical transmit, horizontal receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/measurement/s1b-iw-grd-vh-20200902t053457-20200902t053522-023192-02c0a1-002-cog.tiff,True,True,VH,1,True
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,schema-calibration-vh,VH calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vh-20200902t053457-20200902t053522-023192-02c0a1-002-cog.xml,False,False,VH,2,False
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,schema-noise-vh,VH noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vh-20200902t053457-20200902t053522-023192-02c0a1-002-cog.xml,False,False,VH,3,False
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,schema-product-vh,VH product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/annotation/s1b-iw-grd-vh-20200902t053457-20200902t053522-023192-02c0a1-002-cog.xml,False,False,VH,4,False
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,vv,"VV: Vertical transmit, vertical receive",image/tiff; application=geotiff; profile=cloud-optimized,data,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/measurement/s1b-iw-grd-vv-20200902t053457-20200902t053522-023192-02c0a1-001-cog.tiff,True,True,VV,1,True
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,schema-calibration-vv,VV calibration Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/annotation/calibration/calibration-s1b-iw-grd-vv-20200902t053457-20200902t053522-023192-02c0a1-001-cog.xml,False,False,VV,2,False
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,schema-noise-vv,VV noise Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/annotation/calibration/noise-s1b-iw-grd-vv-20200902t053457-20200902t053522-023192-02c0a1-001-cog.xml,False,False,VV,3,False
S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG,schema-product-vv,VV product Schema,application/xml,metadata,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2020/09/02/S1B_IW_GRDH_1SDV_20200902T053457_20200902T053522_023192_02C0A1_694F_COG.SAFE/annotation/s1b-iw-grd-vv-20200902t053457-20200902t053522-023192-02c0a1-001-cog.xml,False,False,VV,4,False
