coord_key,s1_point_index,point_id,lon,lat,support_id,numeric_id_equal
8.870567683|45.166665051,2350,ricept_2350,8.870567682813059,45.1666650513778,810,False
8.882387227|45.166665051,2351,ricept_2351,8.88238722669422,45.1666650513778,811,False
8.894206771|45.166665051,2352,ricept_2352,8.894206770575385,45.1666650513778,812,False
8.906026314|45.166665051,2353,ricept_2353,8.906026314456549,45.1666650513778,813,False
8.917845858|45.166665051,2354,ricept_2354,8.917845858337712,45.1666650513778,814,False
8.929665402|45.166665051,2355,ricept_2355,8.929665402218875,45.1666650513778,815,False
8.941484946|45.166665051,2356,ricept_2356,8.941484946100038,45.1666650513778,816,False
8.95330449|45.166665051,2357,ricept_2357,8.9533044899812,45.1666650513778,817,False
8.976943578|45.166665051,2358,ricept_2358,8.976943577743528,45.1666650513778,818,False
8.988763122|45.166665051,2359,ricept_2359,8.988763121624691,45.1666650513778,819,False
9.000582666|45.166665051,6050,ricept_6050,9.000582665505855,45.1666650513778,820,False
9.012402209|45.166665051,6051,ricept_6051,9.01240220938702,45.1666650513778,821,False
9.024221753|45.166665051,2360,ricept_2360,9.02422175326818,45.1666650513778,822,False
9.036041297|45.166665051,6053,ricept_6053,9.036041297149344,45.1666650513778,823,False
9.047860841|45.166665051,6054,ricept_6054,9.047860841030507,45.1666650513778,824,False
9.071499929|45.166665051,2361,ricept_2361,9.071499928792836,45.1666650513778,825,False
9.083319473|45.166665051,2362,ricept_2362,9.083319472674,45.1666650513778,826,False
9.095139017|45.166665051,2363,ricept_2363,9.09513901655516,45.1666650513778,827,False
9.10695856|45.166665051,6058,ricept_6058,9.106958560436324,45.1666650513778,828,False
9.118778104|45.166665051,6059,ricept_6059,9.118778104317489,45.1666650513778,829,False
9.130597648|45.166665051,13599,ricept_13599,9.13059764819865,45.1666650513778,830,False
9.225153999|45.166665051,7053,ricept_7053,9.225153999247958,45.1666650513778,831,False
9.236973543|45.166665051,7054,ricept_7054,9.23697354312912,45.1666650513778,832,False
9.248793087|45.166665051,3235,ricept_3235,9.248793087010284,45.1666650513778,833,False
9.260612631|45.166665051,3236,ricept_3236,9.260612630891446,45.1666650513778,834,False
9.272432175|45.166665051,3237,ricept_3237,9.27243217477261,45.1666650513778,835,False
9.284251719|45.166665051,3238,ricept_3238,9.284251718653776,45.1666650513778,836,False
9.296071263|45.166665051,3239,ricept_3239,9.296071262534936,45.1666650513778,837,False
9.307890806|45.166665051,3240,ricept_3240,9.3078908064161,45.1666650513778,838,False
